Word	Count	Emotions
abase	2	
rase	2	
aequat	2	
saltatory	2	
salto	2	
header	2	
ducking	2	
souse	2	
eddy	2	
gurge	2	
rotating	2	
tornado	2	fear
vertigo	2	fear, negative
teetotum	2	
pulley	2	
roulette	2	anticipation
dervish	2	
vertiginous	2	
vibration	2	
waggle	2	
commotion	2	anger, negative
megrims	2	
chorea	2	
vitus	2	
palpitate	2	
bicker	2	
parched	2	
churn	2	
wallop	2	
tempete	2	
verre	2	
materialness	2	
parenchyma	2	
somatist	2	
unspiritual	2	
spiritualize	2	
incorporeal	2	
psychical	2	
terraqueous	2	
empyrean	2	
varuna	2	
phoebus	2	
planet	2	
diana	2	
meteor	2	
geodesy	2	
terrene	2	
lunar	2	
nebular	2	
weltgeschichte	2	
unbeautiful	2	
silently	2	
ponderation	2	
carat	2	
kilogram	2	
cumber	2	
ponderous	2	negative
barm	2	
yeast	2	
buoyed	2	
solidification	2	
crystallization	2	
inspissation	2	
thickening	2	
gristle	2	
condensed	2	
congeal	2	
curdle	2	
inspissate	2	
crystalline	2	
stuffy	2	negative
unthawed	2	
insoluble	2	
evaporation	2	
subtilize	2	
induration	2	
granite	2	
hardware	2	
indurate	2	
tense	2	
vitreous	2	
cartilaginous	2	
pliability	2	
sequacity	2	
ductility	2	
tensile	2	
viscidity	2	
whitleather	2	
brittleness	2	
friability	2	
brash	2	
shivery	2	
angiography	2	
grained	2	
pulverulence	2	
pulverization	2	
detrition	2	
grinder	2	
dusty	2	
lentiginous	2	
attrite	2	
scraping	2	
massage	2	joy, positive
anointment	2	
fluidity	2	
juice	2	
serum	2	positive
serosity	2	
hydrodynamics	2	
juicy	2	
liquefied	2	
soluble	2	
effluvium	2	
flatus	2	
ammonia	2	disgust
pneumatics	2	
aerodynamics	2	
gasometer	2	
gaseous	2	
aeriform	2	
evaporable	2	
apozem	2	
cupellation	2	
mister	2	
fumigate	2	
diluent	2	
humectation	2	
irrigation	2	
moisten	2	
lave	2	
irrigate	2	
drenching	2	
aeroscopy	2	
baroscope	2	
eudiometer	2	
windy	2	
serein	2	
sultry	2	positive
dank	2	disgust
soaking	2	
dripping	2	
sodden	2	
sloppy	2	disgust, negative
swampy	2	disgust, fear, negative
marshy	2	
dryness	2	
drought	2	negative
dessicator	2	
mummify	2	
adust	2	
naiad	2	
nereid	2	
playa	2	
lea	2	
ironbound	2	
gravel	2	
bayou	2	
indraught	2	
lin	2	
artesian	2	
reservoir	2	
champaign	2	
heath	2	
meadow	2	positive
mead	2	
grassplat	2	
sod	2	
heather	2	
bog	2	negative
sump	2	disgust
flowmeter	2	
rapids	2	
inundation	2	
mizzle	2	
drizzle	2	
typhoon	2	fear, negative
tributary	2	anticipation, positive
surf	2	
hydrant	2	
drip	2	
keeps	2	
afflatus	2	
zephyr	2	
simoom	2	
sirocco	2	
chinook	2	
wuther	2	
vane	2	
sternutative	2	
sternutation	2	
catching	2	
eolus	2	
blower	2	negative
bellows	2	anger
blowpipe	2	
ventilator	2	
whiffle	2	
wheeze	2	
pulmonic	2	
cloaca	2	
sough	2	
piscina	2	
artery	2	
weir	2	
jalousie	2	
venetian	2	
jelly	2	
gelatin	2	disgust
gluten	2	
phlegm	2	disgust, negative
treacle	2	
slime	2	disgust
melted	2	
lactescent	2	
mastic	2	
mucid	2	
bubbling	2	
opacity	2	
nebulosity	2	
sparkle	2	anticipation, joy, positive, surprise
darkened	2	fear, negative, sadness
pulpiness	2	
greasy	2	disgust
waxy	2	
stearin	2	
petroleum	2	disgust, negative, positive
liniment	2	
naphtha	2	
sealing	2	
bituminous	2	
mycology	2	
ecology	2	
morphology	2	
unorganized	2	
respiration	2	
oxygen	2	
respirator	2	
aerobe	2	
obligate	2	
spared	2	
vivendi	2	
morbidity	2	anger, disgust, fear, negative, sadness
cygne	2	
mortis	2	
euthanasia	2	fear, negative, sadness
asphyxia	2	
necrology	2	
obituary	2	negative, sadness
chips	2	
toes	2	
killed	2	
exanimate	2	
released	2	
daisies	2	
moribund	2	negative, sadness
extremis	2	
knocks	2	
itur	2	
mortuis	2	
chains	2	
linea	2	
grisly	2	disgust, fear, negative
taxes	2	
assassination	2	anger, fear, negative, sadness
massacre	2	anger, disgust, fear, negative, sadness
fusillade	2	
noyade	2	
murderer	2	anger, disgust, fear, negative, sadness
cain	2	
cutthroat	2	anger, fear, negative
sabreur	2	
apache	2	fear, negative
infanticide	2	anger, anticipation, disgust, fear, negative, sadness
holocaust	2	anger, disgust, fear, negative, sadness
aceldama	2	
phthisozoics	2	
coursing	2	negative
huntsman	2	
nimrod	2	
immolate	2	
suffocate	2	
behead	2	
electrocute	2	
murderous	2	anger, disgust, fear, negative, sadness, surprise
gory	2	anger, disgust, fear, negative, sadness
piscatorial	2	
piscatory	2	
carrion	2	
cremation	2	sadness
cypress	2	
undertaker	2	sadness
oration	2	positive
epitaph	2	sadness
coffin	2	fear, negative, sadness
cinerary	2	
golgotha	2	
cairn	2	
morgue	2	disgust, fear, negative, sadness
sexton	2	
autopsy	2	disgust, fear, negative, sadness
entomb	2	
disinter	2	
funereal	2	
memoriam	2	
hic	2	
animality	2	
vegetation	2	
vegetal	2	
vegetive	2	
asp	2	fear
denizens	2	
grouse	2	
mammals	2	
bullock	2	
ewe	2	
tup	2	
boar	2	
stot	2	
cur	2	anger, disgust, fear, negative
beagle	2	
gib	2	
reynard	2	
hart	2	
moose	2	
musk	2	
poultry	2	
rooster	2	
feathered	2	
songster	2	
canary	2	positive
warbler	2	
bovine	2	disgust, negative
vaccine	2	positive
flora	2	
verdure	2	
herb	2	
spinet	2	
arboretum	2	
blossom	2	joy, positive
herbal	2	positive
verdant	2	positive
verdurous	2	
keats	2	
anthropology	2	
domesticity	2	
alveary	2	
beehive	2	
surgeon	2	
acclimatize	2	
bucolic	2	
vintage	2	
horticulture	2	
florist	2	
avenue	2	
vineyard	2	
backset	2	
folk	2	
nationality	2	
cosmopolite	2	
ourselves	2	
civic	2	
homosexual	2	
unfeminine	2	
pron	2	
nostra	2	
sapit	2	
dowager	2	
squaw	2	
matronage	2	
matronhood	2	
cotquean	2	
henhussy	2	
nanny	2	
lesbian	2	
ladylike	2	
unmanly	2	
noblest	2	
lowell	2	
moves	2	
sexuality	2	
lovemaking	2	joy, positive, trust
marital	2	
hots	2	
ejaculation	2	anticipation, joy, positive, surprise, trust
fornication	2	negative
sexy	2	
hunk	2	
hustler	2	negative
unorthodox	2	
fetish	2	
lesbianism	2	
masochism	2	anger, disgust, fear, negative
incest	2	anger, disgust, fear, negative, sadness
randy	2	
libidinous	2	
anaesthesia	2	
exhilarating	2	
rhinoceros	2	
anaesthetize	2	
unfeeling	2	
pachydermatous	2	
gratification	2	
luxuriousness	2	
titillation	2	
luxuriate	2	
ses	2	
choux	2	
gras	2	
enjoying	2	anticipation, joy, positive, trust
cosy	2	positive
sapis	2	
heartburn	2	negative
pectoris	2	
discomfort	2	negative, sadness
malaise	2	negative, sadness
gnawing	2	
anguish	2	anger, fear, negative, sadness
crucifixion	2	anger, disgust, fear, negative, sadness
vivisection	2	
lancinate	2	
tweak	2	
agonize	2	
flog	2	anger, disgust, fear, negative, sadness
pained	2	fear, negative, sadness
manipulation	2	anger, fear, negative
manipulate	2	negative
caloric	2	
hectic	2	
firework	2	
pyrotechnics	2	
devouring	2	
canicular	2	
baking	2	
insolation	2	
tepid	2	
aglow	2	
suffocating	2	disgust, fear, negative, sadness
dazzling	2	
ablaze	2	
frigidity	2	
shivering	2	
chattering	2	positive
icy	2	
niveous	2	
custard	2	
coldly	2	negative
calefaction	2	
cracking	2	negative
inflammation	2	negative
refinery	2	
fractionating	2	
catheretic	2	
radioactivity	2	
gamma	2	
sunstroke	2	
soleil	2	
pottery	2	
crockery	2	
earthenware	2	
cotta	2	
clinker	2	
scoriae	2	
slag	2	negative
enkindle	2	
rekindle	2	anticipation, fear, joy, negative, positive, surprise
relume	2	
smelt	2	
scald	2	
parboil	2	
heated	2	
inflammable	2	
extincteur	2	
annihilator	2	
amianth	2	
amianthus	2	
asbestos	2	
incombustibleness	2	
conditioning	2	
residential	2	
refrigerate	2	
heater	2	
seething	2	
hothouse	2	
washhouse	2	
touchwood	2	
brimstone	2	anger, fear, negative
fireball	2	positive
punk	2	
octane	2	
wick	2	
incombustible	2	
retardant	2	
fires	2	
bombardment	2	anger, fear, negative
calorimeter	2	
thermistor	2	
tang	2	
tasting	2	
gustful	2	
gamy	2	
insipidity	2	
tasteless	2	disgust, negative
cayenne	2	
niter	2	
carbonate	2	
sal	2	
salts	2	
nicotine	2	disgust, negative
cigar	2	
stinging	2	negative
peppery	2	
indecent	2	disgust, negative
beverages	2	
acerb	2	
acerbic	2	
exlist	2	
piquante	2	
garlic	2	
capsicum	2	
peppers	2	
cinnamon	2	
frankincense	2	
myrrh	2	
saffron	2	
savoriness	2	
delectability	2	
zest	2	anticipation, joy, positive, trust
titbit	2	
nectar	2	positive
delicatessen	2	
delicious	2	joy, positive
delectable	2	positive
ambrosial	2	
delightful	2	anticipation, joy, positive, trust
bocca	2	
aloes	2	
tart	2	
sweetener	2	
sweeten	2	
edulcorate	2	
eau	2	
acetous	2	
lactic	2	
acetic	2	
redolence	2	
odorous	2	
scented	2	
redolent	2	
nidorous	2	
inodorous	2	
deodorize	2	
bouquet	2	joy, positive, trust
nosegay	2	
thurification	2	
polecat	2	
skunk	2	
fetid	2	
rancid	2	disgust, negative
reasty	2	
fusty	2	
mephitic	2	
fumes	2	
audibility	2	
aspirate	2	
ideophone	2	
phonics	2	
phonology	2	
stertorous	2	
phonic	2	
muteness	2	
deathlike	2	
chut	2	
sont	2	
parti	2	
tacent	2	
laudant	2	
clatter	2	
charivari	2	
fanfare	2	anticipation, joy, positive, surprise
larum	2	
stentor	2	
vociferate	2	
deafen	2	
windows	2	
deafening	2	
vociferous	2	
stentorian	2	
rings	2	
raucity	2	
thud	2	
squib	2	
firecracker	2	
popgun	2	
dynamite	2	
plastique	2	
tnt	2	
cordite	2	
trinitrotoluene	2	
picrates	2	
wham	2	
ratatat	2	
hummingbird	2	
basso	2	
resonating	2	
gong	2	
clink	2	
nonresonance	2	
drums	2	
reverberations	2	
includes	2	
escaping	2	
stridor	2	
creak	2	
yelp	2	anger, fear, negative, surprise
grum	2	
cacophonous	2	
plaint	2	
yell	2	anger, fear, negative, surprise
shriek	2	anger, fear, negative, sadness, surprise
squeak	2	
squeal	2	
snort	2	sadness
exclaim	2	surprise
neigh	2	
coo	2	
gobble	2	
warble	2	
geese	2	
blatter	2	
diatonic	2	
enharmonic	2	
chords	2	
tonality	2	
mellifluous	2	
caterwauling	2	
absonant	2	
unmusical	2	
rondo	2	
rondeau	2	
dithyramb	2	
minstrelsy	2	
capriccio	2	
psalm	2	positive
hymn	2	anticipation, joy, positive, sadness, trust
canzonet	2	
cantata	2	
minuet	2	
pibroch	2	
waltz	2	
madrigal	2	
attune	2	
operatic	2	negative
andante	2	
allegro	2	positive
collins	2	
minstrel	2	
bard	2	positive
fiddler	2	
drummer	2	
chorister	2	
thrush	2	
pierides	2	
muses	2	
terpsichore	2	
lyre	2	joy, positive
doodle	2	negative
guitar	2	
lilt	2	
intone	2	
playing	2	
clarinet	2	
basset	2	
corno	2	
bassoon	2	
pipes	2	
sourdet	2	
catcall	2	
cornet	2	
vibrating	2	
cymbal	2	
audition	2	
eavesdropping	2	negative
acoustic	2	
stethoscope	2	
phone	2	
phonograph	2	
signals	2	
mike	2	
stylus	2	
pickup	2	
specializing	2	
overhear	2	
arrectis	2	
auribus	2	
achtung	2	
deafness	2	
adder	2	anger, disgust, fear, negative, sadness
moonbeam	2	
moonlight	2	
starlight	2	positive
glint	2	
phosphorescence	2	
sheen	2	
shimmer	2	
brilliancy	2	
radiance	2	anticipation, joy, positive, trust
actinic	2	
heliography	2	
photometer	2	
beamy	2	
cloudless	2	
unclouded	2	
unobscured	2	
gairish	2	
resplendent	2	joy, positive
relucent	2	
phosphorescent	2	
egyptian	2	
perfectly	2	
obfuscate	2	
becloud	2	
bedim	2	
dusky	2	
shady	2	fear, negative
umbrageous	2	
benighted	2	
paleness	2	
rushlight	2	
lackluster	2	negative
phosphor	2	
firefly	2	
elmo	2	
neon	2	
fluorescent	2	
planets	2	
gauze	2	
transparency	2	
translucency	2	
translucent	2	
transpicuous	2	
hazy	2	
foggy	2	
nubiferous	2	
fumid	2	
semitransparency	2	
nacre	2	
opaline	2	
nacreous	2	
bedizen	2	
prismatic	2	
polychromatic	2	
flaunting	2	
pastel	2	
achromatism	2	
discoloration	2	disgust, negative
etiolation	2	
monochrome	2	disgust, negative
bleach	2	
blanch	2	
uncolored	2	
wan	2	fear, negative, sadness
sallow	2	
ashy	2	
ashen	2	
blond	2	
whiteness	2	joy, positive
albata	2	
fixe	2	
creamy	2	
lividity	2	
ebony	2	
nigger	2	
blacken	2	
blotch	2	
smutch	2	
smirch	2	
sooty	2	
grisaille	2	
livid	2	anger, disgust, negative
grizzly	2	fear, negative
grizzled	2	
tan	2	
bronze	2	
tawny	2	disgust
redness	2	
dyes	2	
ruddle	2	
rubricate	2	
incarnadine	2	
ruddy	2	
roseate	2	
greenness	2	
beryl	2	
inexperienced	2	negative
ireland	2	
retained	2	
yellowness	2	
claude	2	
topaz	2	
xanthopsia	2	
amethyst	2	
heliotrope	2	
ultraviolet	2	
blueness	2	
lapis	2	
lazuli	2	
sapphire	2	
turquoise	2	
dichroism	2	
polychrome	2	
maculation	2	
spottiness	2	
rainbow	2	
checkers	2	
maculate	2	
tesselated	2	
spotted	2	
freckled	2	
tabby	2	
gaze	2	
introspection	2	
reconnaissance	2	
espionage	2	negative
espionnage	2	
inspection	2	
watchtower	2	
visual	2	
perspicacity	2	
lynx	2	
argus	2	
descry	2	
sights	2	
inspect	2	
reconnoiter	2	
bopeep	2	
intently	2	
visibly	2	
homes	2	
sightedness	2	
avert	2	
jeter	2	
dimsighted	2	
blinded	2	negative
blindfolded	2	
dimsightedness	2	
astigmatic	2	
winking	2	
dizziness	2	negative
blinker	2	
apparition	2	fear, surprise
purblind	2	
eyewitness	2	trust
passer	2	
sightseer	2	
gawk	2	surprise
magnifying	2	
spectacles	2	
periscopic	2	
reflector	2	
radiotelescope	2	
mounts	2	
refractometer	2	
interferometer	2	
distorting	2	
mirrors	2	
radiometer	2	
photodiode	2	
visibility	2	
conspicuousness	2	
distinctness	2	
perceptible	2	positive
defined	2	
autoptical	2	
imperceptibility	2	
indistinctness	2	
delitescence	2	
undiscernible	2	
unapparent	2	
undefined	2	
outlook	2	
scenery	2	
dissolving	2	
panorama	2	
diorama	2	
pageantry	2	
apparently	2	
seemingly	2	
seems	2	
disappearance	2	
intellection	2	
subliminal	2	
sensory	2	
ideology	2	
ideality	2	
idealism	2	positive
transcendentalism	2	
ruminate	2	
brainy	2	
hyperphysical	2	
locos	2	
ninos	2	
dicen	2	
verdad	2	
moron	2	negative
brainless	2	
instinctively	2	
deliberation	2	
consultation	2	
lyceum	2	
reconsideration	2	positive, trust
excogitation	2	
excogitate	2	
meditate	2	anticipation, joy, positive, trust
bethink	2	
pensive	2	sadness
contemplative	2	
bowers	2	
volk	2	
dichter	2	
denker	2	
incogitancy	2	
fatuity	2	
unintellectual	2	
unthought	2	
sentiment	2	
phantasy	2	
inquiring	2	
desires	2	
quidnunc	2	
lionize	2	
inquisitive	2	positive
prying	2	negative
prurient	2	
curiouser	2	
incuriosity	2	
boredom	2	negative, sadness
foreknowledge	2	
incurious	2	
impassive	2	
intentness	2	
alertness	2	anticipation, fear, positive, surprise
heedfulness	2	
scrutiny	2	negative
scrutinize	2	anticipation, negative
mindful	2	positive
regardful	2	
engrossed	2	
preoccupied	2	
compelling	2	positive
interesting	2	positive
riveting	2	positive
etourderie	2	
heedlessness	2	
regardless	2	
muzzy	2	
dreaming	2	
inadvertently	2	
incuriam	2	
entered	2	
bitten	2	
conscientiousness	2	
forethought	2	
cleanliness	2	positive
accuracy	2	
chaperon	2	
matronize	2	
heedful	2	
considerate	2	positive, trust
carefully	2	positive
quis	2	
bebas	2	
veas	2	
carelessness	2	anger, disgust, negative
laches	2	
imprudence	2	
slovenliness	2	
improvidence	2	
trifler	2	
connive	2	
scamp	2	
reckless	2	anger, fear, negative
unnoticed	2	
unnoted	2	
unregarded	2	
anyhow	2	
interrogation	2	fear
zetetic	2	
solved	2	
porism	2	
inquisitor	2	
analyst	2	anticipation, positive, trust
explore	2	anticipation
ferret	2	
investigate	2	positive
parse	2	
thresh	2	anger, fear, negative, sadness
replication	2	
rejoinder	2	
surrejoinder	2	
rebutter	2	
surrebutter	2	
repartee	2	
rescription	2	
respondent	2	
eureka	2	
verification	2	positive, trust
experimentum	2	
crucis	2	
litmus	2	
technician	2	
empirical	2	
probative	2	
probationary	2	
flagpole	2	
salutes	2	
allegory	2	
judged	2	
comparisons	2	
apples	2	
acuteness	2	
handsaw	2	
aisee	2	
difficile	2	
valeat	2	
dereplication	2	
appraisement	2	
spectrophotometer	2	
coordinates	2	
surveying	2	positive
orthometry	2	
surveyor	2	
evaluate	2	
metrical	2	
measurable	2	
testimony	2	trust
attestation	2	trust
diploma	2	
doquet	2	
ce	2	
documentary	2	
hearsay	2	negative
parte	2	
constructive	2	
authentication	2	trust
compurgation	2	
evince	2	
vouch	2	positive, trust
certify	2	trust
witnesses	2	
indicatory	2	
deducible	2	
disproof	2	
refute	2	
extenuating	2	
prerequisite	2	anticipation
restricted	2	
hedged	2	
supposed	2	
supposing	2	
theoretically	2	
grano	2	
salis	2	
practicability	2	
feasibility	2	
practicable	2	
accessible	2	positive
perhaps	2	
bricks	2	
weasel	2	
unthinkable	2	anger, disgust, fear, negative
insuperable	2	
haystack	2	
chercher	2	
botte	2	
likelihood	2	
credibility	2	positive, trust
colorable	2	
improbability	2	
incredibility	2	
capit	2	
infallibility	2	trust
inevitableness	2	
scripture	2	trust
judicata	2	
dixit	2	
insure	2	positive, trust
ascertained	2	
inevitable	2	
unavoidable	2	negative
avoidless	2	
reliable	2	positive, trust
indubitable	2	
irrefutable	2	positive, trust
unquestioned	2	positive, trust
axiomatic	2	trust
certes	2	
probandi	2	
precariousness	2	
dubious	2	fear, negative, trust
perplexing	2	
enigmatic	2	fear, negative
paradoxical	2	
debatable	2	
disputable	2	
unascertained	2	
bushed	2	
puzzled	2	
distraught	2	negative, sadness
doctors	2	
rationalism	2	
wrangling	2	anger, disgust, fear, negative, sadness
priori	2	
reductio	2	
absurdum	2	
reasons	2	
controversialist	2	
rationalist	2	
eristic	2	
persuasory	2	
consectary	2	
arguments	2	anger
moralize	2	
infer	2	
controversial	2	anger, negative
dialectic	2	
concesso	2	
considering	2	
troppo	2	
errare	2	
astrology	2	
casuistry	2	
jesuitry	2	
pleading	2	
ignotum	2	
sophism	2	
denman	2	
intuitively	2	anticipation
illogical	2	negative
sophistical	2	
jesuitical	2	
unanswerable	2	
unconfuted	2	
consequential	2	
inferential	2	
probatum	2	
probat	2	
confute	2	
setdown	2	
confuted	2	
arbitrament	2	
finding	2	
findings	2	
adjudicate	2	fear, negative
arbitrate	2	
easier	2	
disenchantment	2	
aha	2	
miscomputation	2	
misconception	2	anger, disgust, fear, negative
prenotion	2	
prepossession	2	
gratissimus	2	
misreckon	2	
forejudge	2	
presuppose	2	
entete	2	
opinionate	2	
warped	2	negative
wishful	2	anticipation
unshakable	2	
overstrain	2	
eulogize	2	
panegyrize	2	
oversensitive	2	
misprize	2	
belittle	2	anger, disgust, fear, negative, sadness
depreciated	2	anger, disgust, fear, negative, sadness
unvalued	2	
canons	2	trust
confide	2	trust
indoctrinate	2	
unhesitating	2	
convinced	2	trust
unsuspecting	2	surprise
unsuspected	2	
doctrinal	2	
justitiae	2	
soror	2	
incorrupta	2	
quae	2	
vide	2	
disbelief	2	
misgiving	2	
distrustful	2	
fronti	2	
nimium	2	
timeo	2	
danaos	2	
dona	2	
greeks	2	
credat	2	
judaeus	2	
apella	2	
todo	2	
magnifico	2	
incredulousness	2	
pyrrhonist	2	
miscreant	2	
affirmance	2	
accede	2	
assenting	2	
unchallenged	2	
nem	2	
contradicente	2	
ay	2	positive
unquestionably	2	positive, trust
affirmatively	2	positive, trust
unanimously	2	
accousente	2	
anytime	2	
protestantism	2	
disaffection	2	
sectary	2	
unconverted	2	
hanged	2	
minds	2	
quot	2	
tot	2	
sententiae	2	
precognition	2	
enlightenment	2	joy, positive, trust
cyclopedia	2	
erudition	2	
lore	2	
menticulture	2	
encyclopedic	2	
omniscience	2	
wot	2	positive, trust
courant	2	
cognizant	2	
conversant	2	positive
educated	2	positive
savant	2	
omniscient	2	positive, trust
proverbial	2	positive
opened	2	
pardonner	2	
docet	2	
affaires	2	
hommes	2	
inexperience	2	negative
charlatanry	2	
unaware	2	negative
unwitting	2	negative
witless	2	
unconversant	2	
uninformed	2	negative
unschooled	2	
misguided	2	disgust, negative
unenlightened	2	
uneducated	2	negative, sadness
ignorantly	2	
animis	2	
pundit	2	
schoolman	2	
professor	2	positive, trust
academician	2	
sophist	2	
sophister	2	
linguist	2	positive, trust
glossographer	2	
litterateur	2	
lexicologist	2	
mullah	2	
munshi	2	
mecaenas	2	
artium	2	
pantologist	2	
ignoramus	2	
nincompoop	2	
dilettante	2	
tyro	2	
precise	2	positive
verified	2	positive, trust
experimentally	2	
genuine	2	positive, trust
unflattering	2	
unguem	2	
lettre	2	
strictly	2	
oritur	2	
del	2	
misapprehension	2	
misconstruction	2	
linguae	2	
clerical	2	positive, trust
heresy	2	negative
hallucination	2	fear, negative
misleading	2	anger, disgust, negative
misguide	2	
delude	2	
misapprehend	2	
heretical	2	
inaccurate	2	negative
delusive	2	
perverted	2	disgust, negative
proverb	2	
phylactery	2	
scholium	2	
truism	2	
accepted	2	
phylacteric	2	
bathos	2	
boutade	2	
punning	2	
sighted	2	
canny	2	
astute	2	positive
farsighted	2	
sagacious	2	
solomon	2	
solon	2	
mas	2	
sapere	2	
fortunae	2	
meanest	2	
idiocy	2	anger, disgust, negative, sadness
idiotism	2	
driveling	2	
frivolity	2	
inapprehensible	2	
spoony	2	
insulse	2	
sottish	2	
bewildered	2	fear, negative, surprise
unteachable	2	
boeotian	2	
unwise	2	negative
unphilosophical	2	
crazed	2	anger, fear, negative
pointless	2	negative, sadness
bovi	2	
blockhead	2	
thinker	2	positive
magi	2	
einstein	2	
emeritus	2	positive
witling	2	
noddy	2	
babbler	2	
lout	2	
tony	2	
lunkhead	2	
boeotia	2	
etage	2	
gobemouche	2	
driveler	2	
invente	2	
fous	2	
mangent	2	
nomina	2	
parietibus	2	
compos	2	
disordered	2	
diseased	2	disgust, fear, negative, sadness
affective	2	
craze	2	
monomania	2	
hypochondriasis	2	
melancholia	2	
marbles	2	
befool	2	
lunatic	2	anger, disgust, fear, negative
moonstruck	2	
delirious	2	negative, sadness
dithyrambic	2	
flighty	2	
hypped	2	
tet	2	
montee	2	
hypochondriac	2	
dreamer	2	
rhapsodist	2	
highflier	2	
quixote	2	
veteris	2	
flammae	2	
prompting	2	
reminder	2	
remembrancer	2	
memo	2	
remembered	2	
memorabilia	2	
memoria	2	
retentive	2	
renown	2	positive
deeply	2	
remembering	2	
pent	2	
mente	2	
repostum	2	
forsan	2	
meminisse	2	
mendacem	2	
memorem	2	
lethe	2	
forgetfulness	2	
treacherous	2	anger, disgust, fear, negative
forgetting	2	
repressed	2	
forgetful	2	
expectancy	2	anticipation
tantalus	2	
expecting	2	anticipation
aguets	2	
foreseen	2	anticipation, positive
verrons	2	
thunderclap	2	
dumbfound	2	
unwarned	2	
unforeseen	2	surprise
surprising	2	surprise
suppose	2	
blighted	2	disgust, negative, sadness
frustrate	2	anger, disgust, negative, sadness
discomfit	2	
dumfound	2	
ridiculus	2	
predeliberation	2	
prognosis	2	anticipation, fear
cura	2	
augury	2	
horoscope	2	anticipation
necromancy	2	
predicts	2	
prefigure	2	
typify	2	
predicting	2	
cv	2	
prophetic	2	anticipation
sibylline	2	
portentous	2	
premonitory	2	
shadows	2	
sacrificial	2	
hieromancy	2	
sacrificed	2	
arrows	2	
pebbles	2	
sortilege	2	
ventriloquism	2	
portent	2	
yule	2	
soothsayer	2	
sibyl	2	
cassandra	2	
sorcerer	2	
interpreter	2	
forecaster	2	
dylan	2	
postulation	2	
hypothesis	2	anticipation, surprise
intimation	2	
myth	2	
fantasy	2	
gest	2	
extravaganza	2	
espagne	2	
utopia	2	
lait	2	
projector	2	
imaginative	2	positive
romantic	2	anticipation, joy, positive, trust
quixotic	2	
legendary	2	positive
significance	2	
purport	2	
implied	2	
unmeaningness	2	
flummery	2	
verbiage	2	
platitude	2	
rodomontade	2	
nugae	2	
canorae	2	
tacit	2	
clearness	2	positive
explicitness	2	
explanatory	2	
legible	2	positive
steganography	2	
pons	2	
asinorum	2	
hebrew	2	
inexplicable	2	negative, surprise
enigmatical	2	
recondite	2	
paragram	2	
equivoque	2	
homonym	2	
delphic	2	
colloquialism	2	
catachresis	2	
figurativeness	2	
anagoge	2	
personification	2	
hyperbole	2	negative
personify	2	
rendition	2	
annotation	2	
semiology	2	
semeiology	2	
semiotics	2	
define	2	
translate	2	
wrongly	2	anger, fear, negative, sadness
expositor	2	
cicerone	2	
showman	2	
shown	2	
paces	2	
pronounced	2	
exoteric	2	
streets	2	
coleridge	2	
cabala	2	
denmark	2	
undisclosed	2	anticipation
secretly	2	
vivit	2	
notification	2	anticipation
enunciation	2	
annunciation	2	
monition	2	
vade	2	
mecum	2	
gazetteer	2	
byplay	2	
rom	2	
mostly	2	
notify	2	
beans	2	
unburden	2	
unbeguile	2	
disillusion	2	
reported	2	
disillusionment	2	anger, disgust, negative, sadness
corrected	2	
masked	2	
cryptography	2	
reticence	2	
ensconce	2	
bamboozle	2	
cabalistic	2	
undercover	2	
wrapt	2	
unmentionable	2	
furtive	2	
reticent	2	fear, negative
mugger	2	
realms	2	
couvert	2	
gath	2	
wiser	2	
alitur	2	
vitium	2	
vivitque	2	
tegendo	2	
tenable	2	positive
session	2	
confessional	2	fear, trust
shrift	2	
snitch	2	
secrets	2	
oubliette	2	
ambuscade	2	
stalking	2	
vizor	2	
notoriety	2	anger, disgust, fear, negative, positive
flagrancy	2	
telegraphy	2	
publisher	2	
advertisement	2	
placard	2	surprise
crier	2	
virum	2	
publicly	2	
hereby	2	
tidings	2	
canard	2	
bulletin	2	
coverage	2	
narrator	2	
tattler	2	
reports	2	
nikkei	2	
journalist	2	positive
charade	2	negative
envoy	2	
emissary	2	
legate	2	
nuncio	2	
internuncio	2	
ambassador	2	positive, trust
parlementaire	2	
commissionaire	2	
allegation	2	anger, negative
assertion	2	
predication	2	
averment	2	
pronouncement	2	
predicate	2	
enunciate	2	
aver	2	
vitam	2	
impendere	2	
jingo	2	
george	2	
quoth	2	
disavowal	2	
disclaimer	2	
contravention	2	negative
negatory	2	
faedera	2	
tuition	2	
indoctrination	2	anger, fear, negative
preachment	2	
marks	2	
educate	2	positive
familiarize	2	
instructional	2	
educational	2	positive, trust
majori	2	
arare	2	
adeo	2	
teneris	2	
discit	2	
misdirection	2	
agents	2	
misdirect	2	
natare	2	
acquirement	2	
attainment	2	positive
acquired	2	
novitiate	2	
docility	2	
voluntarily	2	
tingling	2	
corypheus	2	
crammer	2	
governess	2	trust
disciplinarian	2	
lecturer	2	positive
talker	2	
pastor	2	joy, positive, trust
guru	2	positive, trust
mentor	2	positive, trust
professorship	2	trust
catechumen	2	
debutant	2	
soph	2	
seminar	2	
proselyte	2	
gymnasium	2	
boarding	2	
reformatory	2	
pulpit	2	positive
lectern	2	
auditorium	2	
forum	2	
tribune	2	trust
abecedary	2	
lindley	2	
textbook	2	
sincerity	2	positive
guileless	2	
unperjured	2	
diavolo	2	
wahrheit	2	
oratio	2	
subreption	2	
covin	2	
suggestio	2	
pharisaism	2	
