Word	Count	Emotions
went	20	
hid	20	
need	20	
show	20	trust
pleasure	20	
obedience	20	positive, trust
gentle	20	
touch	20	
ruin	19	fear, negative, sadness
huge	19	
mixed	19	
knew	19	
empire	19	
henceforth	19	
itself	19	
make	19	
hung	19	
fill	19	trust
spread	19	
foes	19	
saying	19	
woman	19	
glad	19	anticipation, joy, positive
turn	19	
food	19	joy, positive, trust
top	18	anticipation, positive, trust
taught	18	trust
abyss	18	fear, negative, sadness
view	18	
envy	18	
horrid	18	anger, disgust, fear, negative, sadness
happiness	18	anticipation, joy, positive
utmost	18	
innumerable	18	
beneath	18	
scorn	18	anger, negative
feet	18	
faithful	18	positive, trust
thrones	18	
lies	18	
drew	18	
train	18	
filled	18	
wherein	18	
shone	18	
perfect	18	anticipation, joy, positive, trust
whole	18	
formed	18	
east	18	
laws	18	
higher	18	
seem	18	
whatever	18	
mild	18	
guide	18	positive, trust
fruits	18	
lead	18	positive
dust	18	negative
received	17	positive
heavens	17	joy, positive, trust
raise	17	
creator	17	
pride	17	joy, positive
sorrow	17	fear, negative, sadness
comes	17	
justice	17	positive, trust
despair	17	anger, disgust, fear, negative, sadness
put	17	
chance	17	surprise
punishment	17	anger, disgust, fear, negative
sure	17	
hail	17	negative, positive, trust
broad	17	
dread	17	anticipation, fear, negative
placed	17	
fraud	17	anger, negative
prime	17	positive
universal	17	
thousand	17	
wrought	17	negative
close	17	
kind	17	joy, positive, trust
fresh	17	
fountain	17	
dance	17	joy, positive, trust
easy	17	
bound	17	negative
needs	17	
judged	17	
send	17	
neither	17	
hither	17	
sovran	17	
inward	17	
grateful	17	positive
keep	16	
flaming	16	
immortal	16	positive
misery	16	anger, disgust, fear, negative, sadness
seest	16	
felt	16	
soil	16	disgust, negative
shore	16	
orb	16	
leaves	16	
direct	16	
prey	16	fear, negative
stream	16	
heat	16	
straight	16	
front	16	
fly	16	
short	16	
ascend	16	
decree	16	
presence	16	positive
sire	16	
spring	16	
towards	16	
sometimes	16	
myself	16	
bird	16	
highth	16	
blest	16	
knowest	16	
angelick	16	
bruise	16	anticipation, negative
prepared	15	anticipation, positive, trust
single	15	
greater	15	positive
cast	15	
arm	15	
driven	15	
wind	15	
safe	15	joy, positive, trust
solemn	15	
noise	15	negative
whereon	15	
violence	15	anger, fear, negative, sadness
cold	15	negative
number	15	
beams	15	
fame	15	positive
sign	15	
womb	15	positive
grow	15	anticipation, joy, positive, trust
star	15	anticipation, joy, positive, trust
draw	15	
sit	15	
act	15	
tongue	15	
creation	15	
smell	15	anger, disgust, negative
won	15	
coming	15	anticipation
bower	15	
green	15	joy, positive, trust
naked	15	
waked	15	
book	14	
secret	14	trust
nothing	14	
gulf	14	
yield	14	
proof	14	trust
destruction	14	anger, negative
laid	14	
dry	14	
brings	14	
names	14	
adorned	14	
nations	14	
cherubim	14	
stroke	14	fear, negative, sadness
danger	14	fear, negative, sadness
worlds	14	
whereof	14	
create	14	joy, positive
numerous	14	
kings	14	
happier	14	
sentence	14	anger, anticipation, disgust, fear, negative, sadness
motion	14	anticipation
anger	14	anger, negative
lose	14	anger, disgust, fear, negative, sadness, surprise
ocean	14	
alike	14	
future	14	
offspring	14	
author	14	positive, trust
unknown	14	anticipation, fear, negative
four	14	
silent	14	
reach	14	
clear	14	
gate	14	trust
walk	14	
word	14	positive, trust
creature	14	disgust, fear, negative
flew	14	
enjoy	14	anticipation, joy, positive, trust
woods	14	
matter	13	
original	13	
chiefly	13	
besides	13	
crew	13	trust
crime	13	anger, negative
changed	13	
enemy	13	anger, disgust, fear, negative
lake	13	
goodness	13	anticipation, joy, positive, surprise, trust
confusion	13	anger, fear, negative
bid	13	
same	13	
built	13	
ceased	13	
toward	13	
steps	13	
legions	13	
coast	13	positive
sprung	13	
realm	13	
fires	13	
multitude	13	
invisible	13	
tears	13	
build	13	positive
temple	13	
black	13	
sunk	13	disgust, fear, negative, sadness
wound	13	anger, fear, negative, sadness
fish	13	
order	13	
ten	13	
care	13	
mute	13	
feared	13	
plant	13	
starry	13	anticipation, joy, positive
fatal	13	anger, fear, negative, sadness
knows	13	
firmament	13	
pronounced	13	
strong	13	
crowned	13	
retired	13	
breast	13	
grew	13	
grown	13	
dominion	13	fear, trust
approach	13	
freely	13	joy, positive, trust
longer	13	
wonderous	13	
fairest	13	
herb	13	
pair	13	
beasts	13	
beauty	13	joy, positive
mayest	13	
fowl	13	
guile	12	negative
attempt	12	anticipation
omnipotent	12	
utter	12	
removed	12	
outward	12	positive
overcome	12	
indeed	12	
substance	12	positive
fail	12	
advanced	12	positive
void	12	
malice	12	anger, fear, negative
poured	12	
rolled	12	
midst	12	
lights	12	
behind	12	
spear	12	anger, anticipation, fear, negative
forms	12	
pursued	12	
flower	12	
adore	12	anticipation, joy, positive, trust
obscure	12	
smooth	12	
ark	12	
reigns	12	
passion	12	anticipation, joy, positive, trust
speak	12	
therein	12	
opened	12	
learn	12	positive
third	12	
mould	12	
opening	12	
noon	12	
nearer	12	
wheels	12	
amidst	12	
again	12	
liberty	12	anticipation, joy, positive, surprise, trust
dream	12	
birds	12	
destroy	12	
three	12	
unseen	12	
herself	12	
ask	12	
wall	12	
canst	12	
birth	12	anticipation, fear, joy, positive, trust
saints	12	
promised	12	
mid	12	
morning	12	
innocence	12	positive
appetite	12	
messiah	12	
please	11	
little	11	
entire	11	
forbidden	11	
middle	11	
durst	11	
space	11	
waste	11	disgust, negative
shades	11	
named	11	
victor	11	joy, positive
merit	11	positive, trust
empyreal	11	
event	11	
perpetual	11	
ire	11	anger, negative
miserable	11	anger, disgust, negative, sadness
waves	11	
wave	11	
ancient	11	negative
liquid	11	
fields	11	
drive	11	
wherefore	11	
try	11	
hollow	11	negative, sadness
wont	11	anticipation
form	11	
brute	11	anger, fear, negative, sadness
cursed	11	anger, fear, negative, sadness
blood	11	
choose	11	
mountain	11	anticipation
rock	11	positive
witness	11	trust
countenance	11	
orient	11	
signs	11	
lot	11	
regard	11	
favour	11	
spacious	11	positive
relate	11	
room	11	
main	11	positive
appears	11	
severe	11	
rocks	11	
sword	11	
grave	11	fear, negative, sadness
shut	11	
possess	11	anticipation, joy, positive, trust
speech	11	positive
radiant	11	joy, positive
discourse	11	
thing	11	
broke	11	fear, negative, sadness
join	11	positive
foretold	11	
flame	11	
purpose	11	
renewed	11	
circuit	11	
prospect	11	positive
deity	11	
meek	11	sadness
distant	11	
superiour	11	
hide	11	fear
cool	11	positive
earthly	11	
harm	11	fear, negative
stay	11	
together	11	
husband	11	
any	10	
used	10	
upright	10	positive, trust
height	10	
lords	10	
hideous	10	disgust, fear, negative, sadness
chains	10	
dismal	10	disgust, fear, negative, sadness
thrice	10	
mutual	10	positive
shook	10	
bow	10	
holds	10	
remains	10	disgust, fear, negative, positive, trust
shot	10	anger, fear, negative, sadness, surprise
pale	10	
jove	10	
mercy	10	positive
worth	10	positive
worst	10	
temper	10	
rivers	10	
anon	10	
obeyed	10	
egypt	10	
north	10	
trial	10	
gay	10	
rites	10	
watery	10	negative
grove	10	
tried	10	
measure	10	trust
rich	10	
instead	10	
minds	10	
strife	10	anger, negative
regal	10	positive, trust
understood	10	
drawn	10	
want	10	
rout	10	negative
narrow	10	
sits	10	
steep	10	
wish	10	
breath	10	
follow	10	
ourselves	10	
worship	10	anticipation, fear, joy, positive, trust
aspect	10	
iron	10	positive, trust
slow	10	
prove	10	positive
curse	10	anger, disgust, fear, negative, sadness
delicious	10	joy, positive
search	10	
zeal	10	anticipation, joy, positive, surprise, trust
several	10	
flying	10	fear, positive
river	10	
near	10	
yonder	10	
folly	10	negative
add	10	
kept	10	
blessed	10	joy, positive
owe	10	
wilt	10	
city	10	
journey	10	anticipation, fear, joy, positive
erect	10	
following	10	
orbs	10	
entrance	10	
freedom	10	joy, positive, trust
justly	10	
because	10	
sphere	10	
walks	10	
store	10	anticipation, positive
stone	10	anger, negative
gaze	10	
hadst	10	
amid	10	
thirst	10	anticipation, sadness, surprise
gathered	10	
gabriel	10	
tents	10	
judgement	10	
lower	9	negative, sadness
enough	9	
excess	9	negative
sing	9	anticipation, joy, positive, sadness, trust
peers	9	
flames	9	
rebellious	9	
pole	9	
counsels	9	
potent	9	
adverse	9	anger, disgust, fear, negative, sadness
prince	9	positive
seraphim	9	
fearless	9	fear, positive
vigour	9	
endless	9	anger, fear, joy, negative, positive, sadness, trust
suffer	9	negative
fury	9	anger, fear, negative, sadness
tend	9	
parts	9	
wished	9	
followed	9	
region	9	
armies	9	
signal	9	
moving	9	
mountains	9	
globe	9	
walked	9	
general	9	positive, trust
eastern	9	
numberless	9	
heads	9	
shapes	9	
bare	9	
altar	9	
flowery	9	positive
clad	9	
nightly	9	
amorous	9	
towers	9	
moment	9	
shields	9	
array	9	positive
dim	9	
bands	9	
boast	9	negative, positive
easily	9	
subtle	9	
covered	9	
intent	9	
immense	9	positive
accept	9	
delay	9	anger, disgust, fear, negative, sadness
scale	9	
quite	9	
incense	9	anger, negative
sufficient	9	
mischief	9	negative
enemies	9	
ambrosial	9	
become	9	
elements	9	
reverence	9	joy, positive, trust
sublime	9	
lives	9	
violent	9	anger, disgust, fear, negative, surprise
born	9	
office	9	
obey	9	fear, trust
looked	9	
foot	9	
influence	9	negative, positive
accursed	9	anger, fear, negative, sadness
shady	9	fear, negative
numbers	9	positive
seasons	9	
shine	9	positive
subdue	9	negative
virgin	9	positive, trust
smiled	9	
arrived	9	
chariot	9	
center	9	positive, trust
body	9	
uriel	9	
blame	9	anger, disgust, negative
warned	9	anticipation, fear, surprise
tempter	9	
ensue	9	
divided	9	
smiles	9	
further	9	
use	9	
methought	9	
heroick	9	
spiritual	9	
gifts	9	
gift	9	anticipation, joy, positive, surprise
fancy	9	anticipation, joy, positive
however	9	
tasted	9	
guest	9	
acts	9	
terrour	9	
descend	9	
etext	8	
request	8	
transgress	8	
seduced	8	
deceived	8	anger, negative
rolling	8	
served	8	
regions	8	
fed	8	
league	8	positive
mightiest	8	
submit	8	anticipation
believe	8	
cherub	8	
weak	8	
task	8	positive
destined	8	anticipation
vengeance	8	anger, negative
falling	8	negative, sadness
lightning	8	anger, fear, surprise
spent	8	negative
gain	8	anticipation, joy, positive
prone	8	
aloft	8	
weight	8	anticipation, disgust, fear, joy, negative, positive, sadness, surprise, trust
bottom	8	negative, sadness
ambition	8	anticipation, joy, positive, trust
lie	8	anger, disgust, negative, sadness
shield	8	
seraph	8	
descending	8	
tread	8	
erst	8	
grim	8	anger, anticipation, disgust, fear, negative, sadness
valley	8	
wanton	8	
assume	8	
limb	8	
lowly	8	negative, sadness
paid	8	
streams	8	
house	8	
gross	8	disgust, negative
bore	8	negative
gently	8	
colours	8	
troubled	8	
fought	8	
whereat	8	
bend	8	
spite	8	anger, negative
counsel	8	positive, trust
resolved	8	
wondering	8	
roof	8	
ample	8	
yielded	8	
hiss	8	anger, fear, negative
throng	8	
virtues	8	
union	8	
assured	8	positive, trust
advise	8	positive, trust
destroyed	8	anger, fear, negative, sadness
victory	8	anticipation, joy, positive, trust
final	8	
loose	8	
blow	8	
converse	8	
ages	8	
endure	8	positive
subjection	8	negative
strict	8	
majesty	8	positive, trust
remove	8	anger, fear, negative, sadness
audience	8	anticipation
growing	8	
vouchsafed	8	
easier	8	
endued	8	
partake	8	positive, trust
lowest	8	negative, sadness
neighbouring	8	
leads	8	
certain	8	
remote	8	
express	8	
hellish	8	anger, disgust, fear, negative, sadness
enclosed	8	
threw	8	
absolute	8	positive
betwixt	8	
feigned	8	negative
circling	8	
disturbed	8	anger, negative, sadness
bred	8	
daughter	8	joy, positive
ready	8	anticipation
wilderness	8	anticipation, fear, sadness
sway	8	
dawn	8	anticipation, joy, positive, surprise, trust
veil	8	
visit	8	positive
conscience	8	positive, trust
triumph	8	anticipation, joy, positive
enter	8	
offered	8	
whither	8	
anointed	8	
scepter	8	
grows	8	
bind	8	
inferiour	8	
reward	8	anticipation, joy, positive, surprise, trust
degrees	8	
meant	8	
passage	8	
seised	8	
calm	8	positive
run	8	
attend	8	
answer	8	
aery	8	
memory	8	
forbids	8	
rural	8	
lovely	8	anticipation, joy, positive, sadness, surprise, trust
worthy	8	positive, trust
inspired	8	joy, positive, surprise, trust
declared	8	
wood	8	
kinds	8	
play	8	
rode	8	
awe	8	
touched	8	negative
grain	8	
begin	8	
example	8	
object	8	
expect	8	anticipation, positive, surprise, trust
ears	8	
quick	8	
mix	8	
raphael	8	
already	8	
told	8	
multiply	8	
penalty	8	anger, fear, negative, sadness
sawest	8	
years	7	
people	7	
get	7	
throughout	7	
able	7	
entered	7	
blissful	7	joy, positive
flowed	7	
intends	7	
argument	7	anger, negative
grand	7	
parents	7	
revolt	7	anger, negative, surprise
rebel	7	anger, fear, negative
impious	7	
reserved	7	
prison	7	anger, fear, negative, sadness
united	7	positive, trust
hazard	7	fear, negative
pit	7	
proved	7	
plains	7	
courage	7	positive
aloud	7	
returns	7	
ours	7	
mate	7	positive, trust
monstrous	7	
stretched	7	
risen	7	
vale	7	
hue	7	
entrails	7	disgust, negative
smoke	7	
clime	7	
leader	7	positive, trust
pine	7	negative, sadness
linked	7	
nether	7	anger, fear, negative, sadness
loins	7	
south	7	
pomp	7	negative
drove	7	
sex	7	anticipation, joy, positive, trust
enmity	7	anger, fear, negative, sadness
songs	7	
summer	7	
ran	7	
purple	7	
vision	7	anticipation, positive
dreaded	7	
gained	7	
renown	7	positive
turns	7	
wander	7	
door	7	
exposed	7	negative
renowned	7	positive
isles	7	
wonted	7	
commands	7	
shout	7	anger, surprise
forest	7	
breathed	7	
unmoved	7	
compare	7	
observed	7	
obscured	7	
millions	7	
pines	7	
sighs	7	
hateful	7	anger, disgust, fear, negative, sadness
design	7	
blaze	7	anger, negative
always	7	
row	7	anger, negative
wealth	7	joy, positive, trust
ascending	7	
crystal	7	positive
awful	7	anger, disgust, fear, negative, sadness
trumpet	7	negative
council	7	anticipation, positive, trust
worthiest	7	
access	7	
youth	7	anger, anticipation, fear, joy, positive, surprise
fro	7	
midnight	7	
sees	7	
charm	7	positive
frequent	7	
descent	7	fear, sadness
achieved	7	
ascent	7	positive
eternity	7	
motions	7	
unjust	7	anger, negative
sustain	7	
vapour	7	
former	7	
unless	7	
imposed	7	
godhead	7	
conspicuous	7	
wants	7	
finished	7	
opposite	7	
except	7	
remain	7	
terms	7	
walls	7	
assault	7	anger, fear, negative
err	7	negative
common	7	
frail	7	
devilish	7	disgust, fear, negative
root	7	
beam	7	joy, positive
receives	7	
herds	7	
devil	7	anger, anticipation, disgust, fear, negative, sadness
mouths	7	
hours	7	
shun	7	anger, disgust, negative, sadness
warn	7	anticipation, fear, negative, surprise, trust
thickest	7	
deadly	7	anger, disgust, fear, negative, sadness
flies	7	
rung	7	
shadow	7	
terrible	7	anger, disgust, fear, negative, sadness
dart	7	fear
admired	7	
advance	7	anticipation, fear, joy, positive, surprise
retire	7	
incensed	7	
powerful	7	anger, anticipation, disgust, fear, joy, positive, trust
repast	7	
secrets	7	
moist	7	
cloudy	7	sadness
borne	7	
consort	7	trust
gladly	7	
ray	7	
serene	7	negative, trust
forget	7	negative
flocks	7	
mist	7	
solitude	7	
sort	7	
gracious	7	positive
obtain	7	
appease	7	
hearts	7	
attain	7	
dead	7	
thenceforth	7	
makes	7	
brethren	7	
pity	7	sadness
seven	7	
few	7	
gone	7	
point	7	
seas	7	
staid	7	
distance	7	
spot	7	
appointed	7	
wheel	7	
horrour	7	
chose	7	
double	7	
befall	7	negative
lived	7	
knowing	7	positive
bank	7	trust
nuptial	7	
help	7	
west	7	
approve	7	joy, positive, trust
road	7	
trouble	7	
mouth	7	surprise
heel	7	negative
degree	7	positive
bodies	7	
tidings	7	
shouldst	7	
revealed	7	
cattle	7	
female	7	
thereof	7	
looking	7	
covenant	7	positive, trust
abraham	7	
project	6	
gutenberg	6	
something	6	
fold	6	
line	6	
disobedience	6	anger, disgust, negative
sion	6	
pursues	6	
wast	6	
highly	6	
restraint	6	positive
aspiring	6	anticipation, joy, positive, trust
torments	6	
views	6	
horrible	6	anger, disgust, fear, negative
visible	6	
brightness	6	positive
stronger	6	
lustre	6	
contend	6	
along	6	
throned	6	
suffice	6	
resist	6	negative
disturb	6	
yon	6	
forlorn	6	negative, sadness
haply	6	
burning	6	
heap	6	
pool	6	positive
solid	6	positive
involved	6	
gloom	6	negative, sadness
pledge	6	joy, positive, trust
amazed	6	
massy	6	
smote	6	
sore	6	anger, negative, sadness
toil	6	
repose	6	positive
wearied	6	
advantage	6	positive
awake	6	
rod	6	fear, positive, trust
waved	6	
uplifted	6	
waving	6	
couch	6	sadness
real	6	positive, trust
dale	6	
march	6	positive
lust	6	anticipation, negative
joint	6	
founded	6	
fulfil	6	
righteous	6	positive
supposed	6	
captive	6	fear, negative, sadness
downward	6	
delightful	6	anticipation, joy, positive, trust
fertile	6	positive
seized	6	
ruled	6	
damp	6	
doubtful	6	negative
imperial	6	
gems	6	
sounds	6	
anguish	6	anger, fear, negative, sadness
tower	6	positive
twilight	6	
cruel	6	anger, disgust, fear, negative, sadness
remorse	6	negative, sadness
condemned	6	
growth	6	positive
stands	6	
attention	6	positive
matchless	6	
different	6	
shunned	6	
intended	6	anticipation, positive
mature	6	
precious	6	anticipation, joy, positive, surprise
age	6	
underneath	6	
doors	6	
brazen	6	anger, negative
folds	6	
dewy	6	
engines	6	
thousands	6	
hall	6	
balm	6	anticipation, joy, negative, positive
dreams	6	
recess	6	
pursue	6	
success	6	anticipation, joy, positive
trust	6	trust
dignity	6	positive, trust
claim	6	
deemed	6	
wait	6	anticipation, negative
calls	6	anticipation, negative, trust
cease	6	
denounced	6	
nobler	6	
immediate	6	
dissolution	6	anger, fear, negative, sadness, surprise
render	6	positive
victorious	6	joy, positive
besought	6	
odours	6	
yoke	6	
evils	6	
style	6	
exempt	6	
kingdom	6	
rejoice	6	anticipation, joy, positive, surprise, trust
excellence	6	disgust, joy, positive, trust
defence	6	
breathe	6	
uncouth	6	
expectation	6	anticipation, positive
progeny	6	
honoured	6	
home	6	
rejoicing	6	anticipation, joy, positive, surprise
steeds	6	
harp	6	
hapless	6	
harmony	6	joy, positive, trust
ice	6	
effect	6	
bitter	6	
guards	6	
universe	6	
dies	6	
perverse	6	anger, disgust, fear, negative
adversary	6	anger, negative
likeness	6	
onward	6	
fraught	6	fear, negative, sadness
rushed	6	
surprised	6	surprise
shining	6	anticipation, joy, positive
goddess	6	
burden	6	
arose	6	
empyrean	6	
begotten	6	
learned	6	
feed	6	
sharp	6	
frame	6	
drops	6	
rare	6	
discord	6	anger, disgust, negative
visage	6	
bosom	6	
begins	6	
hostile	6	anger, disgust, fear, negative
roll	6	
necessity	6	sadness
accuse	6	
heavier	6	
prayer	6	
account	6	trust
sake	6	
filial	6	
spare	6	
merits	6	
princedoms	6	
fruitful	6	positive
sooner	6	
offence	6	
locks	6	
roses	6	
shines	6	
dominations	6	
discerned	6	
gray	6	disgust, sadness
dawning	6	
brow	6	
groves	6	
illustrious	6	positive
thereby	6	
furious	6	anger, disgust, negative
step	6	
friendly	6	anticipation, joy, positive, trust
recompence	6	
thicket	6	
tops	6	
hunger	6	
tender	6	joy, positive, trust
parted	6	
shows	6	
wanted	6	
herd	6	
mark	6	
daily	6	anticipation
bone	6	
descended	6	
beware	6	anticipation, fear, negative
grassy	6	
branches	6	
perfection	6	anticipation, joy, positive, surprise, trust
divide	6	
issuing	6	
added	6	
wicked	6	fear, negative
wouldst	6	
torment	6	anger, fear, negative, sadness
threats	6	
plucked	6	
deed	6	trust
suddenly	6	surprise
gives	6	
offended	6	anger, negative, sadness
contain	6	
descends	6	
tasting	6	
flock	6	
having	6	
teach	6	joy, positive, surprise, trust
win	6	
servitude	6	negative
armour	6	
standing	6	positive
sinned	6	
desart	6	
rain	6	
