Word	Count	Emotions
revolt	3	anger, negative, surprise
worshipper	2	
samaritan	3	
afore	7	
lump	7	negative
michaiah	7	
elnathan	7	
craftsman	2	positive
jeconiah	7	
skilful	7	
meraioth	7	
laadan	7	
shebaniah	7	
cornet	2	
foe	7	anger, fear, negative
realm	7	
binnui	7	
aforetime	7	
retain	6	trust
solitary	7	
sigh	1	
shaketh	7	
unprofitable	7	negative
travaileth	7	
stretcheth	7	
strengtheneth	7	
wrongfully	7	
innumerable	7	
hardnes	7	
throat	7	
correct	2	
swell	1	
sunder	1	
overwhelmed	7	negative, sadness
melteth	7	
robbery	7	anger, disgust, fear, negative, sadness
toss	2	
undefiled	7	
laughter	7	anticipation, joy, positive, surprise
housetop	7	
forgiveness	1	
stony	7	
returneth	7	
outcast	1	disgust, fear, negative, sadness
ravish	7	
humility	7	positive, trust
bite	7	negative
veil	7	
fadeth	7	
pomp	7	negative
grievously	7	
fisher	1	
noph	7	
principality	2	
perfectly	7	
prophesieth	7	
dear	7	positive
evidence	2	
chaldea	7	
wolf	6	
alienate	1	anger, disgust, negative
market	4	
danger	7	fear, negative, sadness
reconcile	3	
gnash	2	
beelzebub	7	
bethsaida	7	
tetrarch	7	
fragment	7	
wedding	7	
crow	7	
virtue	7	positive, trust
ministration	7	
honest	7	anger, disgust, fear, joy, positive, sadness, trust
self	6	
commend	1	positive
romans	7	
expedient	7	joy, positive, trust
stephen	7	
fervent	7	
corruptible	7	
weakness	7	negative
mediator	7	anticipation, positive, trust
bottomless	7	fear
gihon	6	
heel	4	negative
firstling	6	
sevenfold	6	
jared	6	
methuselah	6	
seventeenth	6	
abate	6	
raven	5	
gomer	6	
salah	6	
joktan	6	
eshcol	6	
pleaseth	6	
shur	6	
knife	5	
kirjatharba	6	
machpelah	6	
standest	6	
twin	6	positive
bashemath	6	
savoury	6	
smooth	2	
subtilty	6	
mandrake	6	
frost	6	
urge	1	
needeth	6	
parcel	6	
rid	6	
balm	6	anticipation, joy, negative, positive
conceal	2	negative, sadness
uppermost	6	
brink	6	
rank	4	
storehouse	2	
roughly	6	
bereaved	6	negative, sadness
laden	6	negative
jamin	6	
tola	6	
exchange	6	positive, trust
physician	6	positive, trust
taskmaster	6	
leprous	6	
sorcerer	2	
bedchamber	6	
lice	6	
thundering	6	anger, fear, negative
sodden	6	
abib	6	
elim	6	
mete	3	
meribah	6	
presumptuously	6	
quit	6	negative
restitution	6	anger, positive
sacrificeth	6	
tong	6	
tenon	6	
grate	6	negative
bonnet	6	
thumb	3	
remainder	6	
cloudy	6	sadness
weaver	6	
snuffer	6	
plate	3	
flank	6	
bewail	3	
reddish	6	
woollen	6	
mankind	6	
talebearer	6	
mar	5	negative
poll	3	trust
ahiezer	6	
eliasaph	6	
express	1	
hebronite	6	
abihail	6	
lain	6	
rereward	6	
hazeroth	6	
ammiel	6	
talmai	6	
blossom	1	joy, positive
discourage	1	fear, negative, sadness
ar	6	
jeshimon	6	
defy	5	anger, fear, negative, sadness, surprise
perverseness	6	
unicorn	3	
valiantly	6	
chittim	6	
baalpeor	6	
zarhite	6	
levy	6	negative
tahath	6	
meddle	1	anger, negative
specially	6	
beeroth	6	
lusteth	6	
sendest	6	
chance	6	surprise
divorcement	6	
byword	6	
glitter	1	disgust, joy
teareth	6	
achan	6	
zabdi	6	
confession	6	anticipation, fear, negative, sadness, surprise
tappuah	6	
taanach	6	
distribute	1	
bay	6	
shema	6	
engedi	6	
bethshean	6	
gibbethon	6	
kishon	6	
key	2	
jael	6	
zeeb	6	
ebe	6	
zebul	6	
fortify	4	positive
expound	1	
delilah	6	
rope	1	
sport	2	
teraph	6	
wayfaring	6	
beset	6	
knit	6	
elimelech	6	
moabitess	6	
salmon	6	
caldron	3	
lucre	6	
renew	2	
enlighten	1	joy, positive, trust
haply	6	
goliath	6	
bolster	6	positive
naioth	6	
nob	6	
pisseth	6	
answerest	6	
disquiet	1	
compel	5	
communication	2	trust
fort	6	trust
rephaim	2	
ahio	6	
thinketh	6	
hat	1	
boat	1	
ira	6	
gibeonite	2	
hind	3	
fade	2	negative
jeopardy	6	anticipation, fear, negative
eliphelet	6	
pipe	4	
guest	1	
costly	6	
furnish	4	
navy	6	
tishbite	6	
halt	1	
escapeth	6	
joint	4	
constrain	1	fear, negative
swim	6	anticipation, fear, joy, positive
chest	1	
sepharvaim	6	
trustest	6	
agreement	6	positive, trust
tekoa	6	
shammai	6	
ishi	6	
azrikam	6	
asaiah	6	
sharon	6	
malluch	6	
jediael	6	
azel	6	
malchijah	6	
jahaziel	6	
expert	6	positive, trust
delaiah	6	
jehohanan	6	
affection	2	joy, positive, trust
dram	6	
arabian	4	
incurable	6	anger, disgust, fear, negative, sadness
burial	6	anger, fear, negative, sadness
amend	1	positive
bigvai	6	
pahathmoab	6	
bebai	6	
damage	6	anger, disgust, negative, sadness
needful	6	negative
ariel	6	
meremoth	6	
myrtle	6	
worshippeth	6	
ware	5	fear, negative
medium	6	
holdest	6	
temanite	1	
blackness	6	fear, negative, sadness
mortal	6	negative
forsaketh	6	
clod	6	
wert	6	
filleth	6	
trial	6	
ditch	1	
hidest	6	
wandereth	6	
rewardeth	6	
wet	6	
clap	2	anticipation, joy, positive, trust
cutteth	6	
ruby	6	
jaw	4	
wish	1	
oftentime	6	
profiteth	6	
leaveth	6	
meditation	6	
executeth	6	
horrible	6	anger, disgust, fear, negative
bountifully	6	
greedy	6	disgust, negative
flattereth	6	
patiently	6	
drunkard	5	
hoofs	6	
calm	6	positive
memory	6	
lowly	6	negative, sadness
sluggard	6	
deck	2	
goodman	6	
revealeth	6	
liberal	6	negative, positive
furious	6	anger, disgust, negative
desirous	6	positive
deceiveth	6	
happeneth	6	
bereave	6	
spouse	2	joy, positive, trust
soothsayer	1	
leopard	2	
hypocrisy	1	negative
detestable	6	
ebedmelech	6	
aholibah	6	
dote	1	
prospect	6	positive
craft	6	positive
inform	1	trust
cankerworm	6	
brotherly	6	anticipation, joy, positive, trust
josedech	6	
matthew	6	
mote	6	
tomb	3	sadness
tolerable	6	
choke	2	anger, negative, sadness
unfruitful	6	
jose	1	
herodias	6	
philippi	6	
fellowservant	4	
hosanna	6	
revile	2	
lasciviousness	6	
creation	6	
alexander	6	
beckon	2	
highly	6	
salutation	1	
examine	1	
cephas	6	
nathanael	6	
unlearned	6	
persecutest	6	
iconium	6	
unbelieve	6	
lystra	6	
abstain	6	
galatia	6	
troas	6	
thessalonica	6	
corinth	6	
aquila	6	
disobedience	6	anger, disgust, negative
election	6	
puff	6	
malice	6	anger, fear, negative
effectual	6	
finally	6	anticipation, disgust, joy, positive, surprise, trust
compasseth	5	
rib	2	
beguile	2	
process	5	
slayeth	5	
naamah	5	
repenteth	5	
story	2	
magog	5	
raamah	5	
admah	5	
zeboim	5	
reu	5	
serug	5	
ur	5	
chedorlaomer	5	
smoking	5	
girgashite	1	
anything	5	
innocency	5	
eventide	5	
shuah	5	
hanoch	5	
tema	5	
hairy	5	disgust, negative
betimes	5	
deceiver	3	
liest	5	
endue	5	
folk	1	
trade	1	trust
ephrath	5	
nahath	5	
lotan	5	
dishan	5	
baalhanan	5	
timnah	5	
inn	5	
traffick	5	
gray	5	disgust, sadness
becher	5	
occupation	5	positive
excel	1	anticipation, joy, positive, surprise, trust
cruelty	5	anger, disgust, fear, negative, sadness
haven	1	positive, trust
rigour	5	
lively	5	
tale	2	positive
libni	5	
assir	5	
swarm	3	disgust
roast	3	
matrix	5	
cri	5	
drown	2	fear, negative, sadness
timbrel	5	
marah	5	
rate	5	
omer	1	
wafer	3	
rephidim	5	
alien	3	disgust, fear, negative
dam	5	
decline	4	negative
wrest	5	
perverteth	5	
fleshhook	2	
engraving	5	
topaz	5	
emerald	1	
forepart	5	
thummim	5	
breech	5	
rump	5	
gerahs	5	
aholiab	5	
thereupon	5	
swarest	5	
brakest	5	
size	5	
fin	5	
hawk	5	fear
stork	5	
log	5	
defraud	4	anger, disgust, negative
willow	1	
blasphemeth	5	
consumption	5	
elizur	5	
shedeur	5	
shelumiel	5	
zurishaddai	5	
zuar	5	
helon	5	
pedahzur	5	
abidan	5	
gideoni	5	
ammishaddai	5	
pagiel	5	
ocran	5	
ahira	5	
enan	5	
custody	5	trust
rot	5	disgust, fear, negative, sadness
separateth	5	
oppresseth	5	
kibrothhattaavah	5	
arad	5	
pisgah	5	
jahaz	5	
undo	2	negative
medeba	5	
lick	4	disgust, negative
promote	5	
peor	5	
trance	5	negative
aloe	5	
zur	5	
disallow	1	
rekem	5	
tin	5	
lacketh	5	
ataroth	5	
elealeh	5	
ain	5	
bukki	5	
elath	5	
tall	1	
forbad	5	
argob	5	
sidonian	5	
passest	5	
bezer	5	
chasteneth	5	
flint	5	
displeasure	5	disgust, negative
chastisement	5	negative
yours	5	
whit	5	
bulwark	5	
stubborn	5	
buildest	5	
removeth	5	
mildew	5	disgust, negative
grope	5	anger, disgust, fear, negative
straitness	5	
delicate	1	
continuance	5	
courageous	5	fear, positive
pursuer	1	
dawn	2	anticipation, joy, positive, surprise, trust
achor	5	
japhia	5	
hailstone	5	
geshurite	5	
baalah	5	
zanoah	5	
ephraimite	1	
hosah	5	
eshtemoa	5	
oliveyard	1	
parlour	1	
blade	5	
sweetness	5	positive
skull	5	
dodo	5	
passage	4	
frame	4	
pirathonite	5	
bearest	5	
etam	5	
athirst	5	
founder	5	
careless	5	
encourage	4	joy, positive, trust
ephratah	5	
hophni	5	
presently	5	
perverted	5	disgust, negative
fatling	5	
idolatry	1	disgust, fear, negative
tabret	4	
doeg	5	
invade	2	anger, fear, negative, sadness, surprise
jezreelitess	5	
warfare	5	anger, fear, negative, sadness
disguise	3	
carmelite	5	
haggith	5	
aiah	5	
espouse	5	
bahurim	5	
leddest	5	
ahilud	5	
chargeable	5	fear, negative, sadness
simplicity	5	
certify	2	trust
archite	5	
comfortably	5	
hushathite	5	
cleanness	5	
slip	1	negative, surprise
ahohite	5	
hararite	5	
helez	5	
abishag	5	
bringest	5	
ledge	5	
caterpiller	4	
goddess	5	
shilonite	1	
abijam	5	
treason	5	anger, disgust, fear, negative, surprise
gush	1	disgust, joy, negative
nimshi	5	
harness	1	
chenaanah	5	
adjure	2	
deputy	3	trust
horseback	5	
draught	5	
thistle	3	
kir	5	
gozan	5	
downward	5	
upside	5	
sheshan	5	
moza	5	
pelatiah	5	
rephaiah	5	
hattush	5	
abishua	5	
zerahiah	5	
amasai	5	
ono	5	
jeremoth	5	
talmon	5	
azareel	5	
rehabiah	5	
jeshaiah	5	
refine	1	positive
marble	5	
crimson	5	
garnish	1	negative
shewest	5	
resort	4	
ophel	5	
benefit	3	positive
parosh	5	
ater	5	
hashum	5	
tirshatha	5	
jozadak	5	
sedition	1	anger, negative, sadness
insurrection	5	anger, negative
joiarib	5	
attentive	5	positive, trust
hodijah	5	
persians	5	
prefer	1	positive, trust
hammedatha	5	
agagite	5	
perplexed	5	negative
purim	5	
bildad	5	
shuhite	5	
unsearchable	5	
craftiness	5	
evident	5	positive, trust
sinew	3	
overthroweth	5	
reasoning	5	
mocketh	5	
rotten	5	
continueth	5	
leanness	5	
foul	1	anger, disgust, fear, negative
mocker	1	
estranged	5	negative
marrow	5	joy, positive, trust
crystal	5	positive
comforteth	5	
nettle	5	anger, disgust, negative
clearly	5	
abhorreth	5	
trieth	5	
esteem	1	joy, positive, sadness, trust
leviathan	5	
dare	5	anticipation, trust
remembereth	5	
mischievous	5	negative
especially	5	
contrite	5	
aright	5	
fix	5	
suffereth	5	
march	1	positive
holpen	5	
compare	2	
invention	5	
watereth	5	
purse	1	
avoid	1	fear, negative
passenger	5	anticipation
tendeth	5	
rottenness	5	
laboureth	5	
conceit	2	negative
contentious	5	anger, disgust, fear, negative
planteth	5	
admonish	1	
reputation	5	
creator	5	
spikenard	5	
cleft	2	
aware	5	
replenish	2	positive
haughtiness	5	
fuel	5	
pathro	5	
languish	1	negative
sour	5	disgust, negative
sorcery	1	anticipation, fear, negative, surprise
abolish	1	anger, negative
comeliness	5	
couldest	5	
bemoan	1	
revenge	1	anger, anticipation, fear, negative, surprise
gemariah	5	
dwellingplace	3	
cure	1	
tahpanhe	5	
untempered	5	
furbish	1	
aholah	5	
scum	5	disgust, negative
mariner	5	
steep	5	
partly	5	
president	5	positive, trust
notable	5	joy, positive, trust
testifieth	5	
gourd	1	
burdensome	5	fear, negative, sadness
debtor	4	negative
alphaeus	5	
gomorrha	5	
mustard	5	
superscription	5	
noe	5	
opportunity	5	anticipation, positive
crew	5	trust
dispute	1	anger, negative
beforehand	5	
vehemently	5	
lawyer	3	anger, disgust, fear, negative
galilaean	3	
furlong	5	
nicodemus	5	
earthly	5	
quickeneth	5	
utterance	5	
pamphylia	5	
sect	5	
tarsus	5	
jason	5	
athens	5	
priscilla	5	
diana	5	
gaius	5	
aristarchus	5	
thessalonians	5	
tychicus	5	
roman	5	
religion	5	trust
crete	1	
invisible	5	
immortality	5	anticipation
adoption	5	
graffed	5	
saluteth	5	
sanctification	5	joy, positive, trust
idolater	2	
proof	1	trust
supply	2	positive
laodicea	5	
gentle	5	
fable	5	
breathe	2	
eve	4	
toil	1	
togarmah	4	
mizraim	4	
seba	4	
nimrod	4	
hunter	1	anticipation, fear, negative, sadness
rehoboth	4	
lud	4	
hadoram	4	
mesha	4	
kiriathaim	4	
salem	4	
horror	4	anger, disgust, fear, negative, sadness, surprise
zohar	4	
keturah	4	
jokshan	4	
epher	4	
mishma	4	
dumah	4	
lentile	4	
rightly	4	positive
pillow	3	positive
dowry	4	
experience	4	
brown	4	
grisle	4	
shear	3	
graciously	4	positive
longeth	4	
jaalam	4	
timna	4	
hori	4	
onam	4	
bilhan	4	
husham	4	
samlah	4	
dreamer	2	
ishmeelite	1	
widowhood	4	
interpreter	4	
lade	2	
bundle	2	
blame	2	anger, disgust, negative
shimron	4	
hushim	4	
guni	4	
pilgrimage	4	
rameses	4	
dignity	2	positive, trust
unstable	4	fear, negative, surprise
adder	1	anger, disgust, fear, negative, sadness
jehovah	4	
pallu	4	
nepheg	4	
korhite	4	
lothe	1	
stank	4	
sever	3	negative
lintel	1	
baked	4	
etham	4	
pihahiroth	4	
migdol	4	
sentest	4	
healeth	4	
quail	4	fear, negative
hoar	4	
chide	1	
massah	4	
tool	4	
shaft	4	
outmost	4	
firepan	4	
shoulderpiece	4	
sardius	4	
diamond	4	joy, positive
lace	4	anger, fear, negative, positive, sadness, trust
weave	1	
bell	4	
cinnamon	4	
apothecary	2	
voluntary	4	
wring	1	anger
unholy	4	fear, negative
cormorant	4	
range	1	
yellow	4	
scapegoat	4	anger, fear, negative
carnally	4	
spue	1	
print	1	
hoary	4	negative, sadness
adulteress	3	
divorce	1	anger, disgust, fear, negative, sadness, surprise, trust
flat	4	
thenceforth	4	
fiftieth	4	
walled	4	
quarrel	4	anger, negative
alter	2	
deuel	4	
renowned	4	positive
elizaphan	4	
appointment	4	
beginning	4	
fresh	1	
loathsome	4	anger, disgust, negative
shammua	4	
firstripe	4	
ahiman	4	
ignorantly	4	
oboth	4	
israelite	4	
mahlah	4	
hoglah	4	
shuthelah	4	
abarim	4	
eziongaber	4	
fortieth	4	
ascent	4	positive
hazarenan	4	
chinnereth	4	
kedemoth	4	
bethpeor	4	
flieth	4	
assay	1	
golan	4	
gerizim	4	
roebuck	1	
livest	4	
lendeth	4	
carefully	4	positive
landmark	1	trust
terrify	4	
tributary	1	anticipation, positive
privy	4	negative, trust
unwise	4	negative
asps	4	
whet	4	
view	4	
seize	1	fear, negative
chephirah	4	
maachathite	4	
jokneam	4	
expel	2	anger, disgust, fear, negative, sadness
mephaath	4	
sibmah	4	
enrogel	4	
kirjathsepher	4	
achsah	4	
moladah	4	
hazarshual	4	
ashan	4	
achzib	4	
shamir	4	
jattir	4	
bethzur	4	
describe	2	
gathrimmon	4	
intend	3	trust
gaash	4	
chushanrishathaim	4	
abinoam	4	
writer	4	positive
sweep	1	
dish	3	
calledst	4	
comparison	4	
bramble	1	
fugitive	2	anger, disgust, fear, negative, sadness, trust
danite	4	
web	4	
jebus	4	
howsoever	4	
complain	1	anger, negative, sadness
favourable	4	
mahlon	4	
ho	4	
arrogancy	4	
stump	4	
mouse	2	
wonderfully	4	joy, positive, surprise
abiah	4	
rehearse	2	
advanced	4	positive
thickets	4	
ahiah	4	
delicately	4	
bethlehemite	4	
ruddy	4	
suckling	4	
raisin	4	
lovely	4	anticipation, joy, positive, sadness, surprise, trust
rizpah	4	
beerothite	1	
shobab	4	
baalperazim	4	
mulberry	4	
uzzah	4	
micha	4	
shimeah	4	
barefoot	4	
dart	3	fear
weepeth	4	
regardest	4	
chimham	4	
cost	4	
elhanan	4	
steel	4	
gentleness	4	positive
ithrite	1	
commonly	4	
confer	4	
oughtest	4	
stall	1	disgust
springeth	4	
undersetter	4	
keepest	4	
attendance	4	anticipation
tharshish	4	
yarn	4	
whip	2	anger, negative
ammonitess	4	
sodomite	1	
sustain	3	
juniper	4	
girdeth	4	
azubah	4	
baalzebub	4	
girt	4	
driveth	4	
witchcraft	3	anger, fear, negative, sadness
trumpeter	4	
jehozabad	4	
zachariah	4	
pul	4	
conduit	4	
cistern	2	
arpad	4	
corpse	1	disgust, negative, sadness
pharaohnechoh	4	
tax	2	negative, sadness
smith	3	trust
apt	4	positive
nineteenth	4	
vinedresser	4	
jaazaniah	4	
salma	4	
attai	4	
eleasah	4	
jabez	4	
shimea	4	
abia	4	
salathiel	4	
uriel	4	
ulam	4	
arah	4	
lod	4	
mikloth	4	
meribbaal	4	
kore	4	
meshelemiah	4	
helpeth	4	
shemiramoth	4	
pethahiah	4	
proper	4	positive
ciele	4	
thickness	4	
amiss	4	
stablishe	4	
shod	4	
sheshbazzar	4	
azgad	4	
adin	4	
giddel	4	
nekoda	4	
koz	4	
henadad	4	
shimshai	4	
babylonians	4	
tatnai	4	
shetharboznai	4	
prospereth	4	
treasurer	2	trust
lieutenant	4	trust
commandedst	4	
hananeel	4	
hashub	4	
goldsmith	2	
performeth	4	
yieldeth	4	
joiakim	4	
joiada	4	
hatach	4	
zeresh	4	
availeth	4	
fasting	4	negative, sadness
declaration	4	
sabean	4	
potsherd	1	
zophar	4	
naamathite	4	
untimely	4	negative
stout	4	
spark	2	
crafty	4	
stoppeth	4	
vanish	2	surprise
inferior	4	negative, sadness
withholdeth	4	
overturn	1	negative
consumeth	4	
destroyest	4	
condemneth	4	
understandest	4	
trap	1	
viper	4	fear, negative
beholdeth	4	
resteth	4	
diadem	4	
mourner	1	
liftest	4	
convince	2	anticipation, positive, trust
dispose	1	disgust
accepteth	4	
addeth	4	
advantage	4	positive
vapour	4	
trembleth	4	
weather	4	
appetite	4	
scorneth	4	
barn	4	
forgetteth	4	
reproveth	4	
abase	1	
navel	4	
esteemeth	4	
boasteth	4	
beholdest	4	
contemn	2	
footstep	4	
pavilion	3	
race	4	
string	2	
lovingkindnesse	4	
extol	4	
spoileth	4	
envious	4	negative
upholdeth	4	
soundness	4	anticipation, joy, positive, trust
miry	4	
thirsteth	4	
sleepest	4	
tempestuous	4	
plentiful	4	positive
fainteth	4	
apply	3	
noisome	4	
stormy	4	fear, negative
sharpen	2	anger, anticipation
practise	2	anticipation, positive
swiftly	4	
rebuketh	4	
spareth	4	
cheerful	4	joy, positive, surprise
dinner	4	positive
transgresseth	4	
justifieth	4	
hardeneth	4	
rag	4	
stumbleth	4	
debate	1	positive
fitly	4	
adulterous	4	
silk	4	positive
shorn	4	
knocketh	4	
gallery	2	
filth	4	disgust, negative
wellbelove	4	
latchet	4	
government	1	fear, negative
horonaim	4	
reapeth	4	
bloweth	4	
joyous	4	joy, positive
melody	4	
seller	1	
lees	4	
fitch	4	
cummin	4	
idumea	4	
declareth	4	
lady	2	
publisheth	4	
cloak	4	
gross	4	disgust, negative
marrieth	4	
backsliding	4	
climb	2	
wallow	1	disgust, negative, sadness
reprobate	3	
adorn	2	
hanameel	4	
rechabite	4	
jehudi	4	
ink	4	
wake	1	
outer	4	
carefulness	4	
eminent	4	positive
pap	4	
pilot	4	positive, trust
flute	4	
sackbut	4	
gabriel	4	
hosea	4	
shamefully	4	
quake	2	fear
grecian	4	
pair	4	
plumbline	4	
strangle	1	anger, disgust, fear, negative, sadness, surprise
readeth	4	
contemptible	4	anger, disgust, negative
mammon	4	
knock	1	
bartholomew	4	
sparrow	2	
householder	4	
faithless	4	negative, sadness
yes	4	
neglect	1	negative
owest	4	
abased	4	
sanctifieth	4	
excess	4	negative
pontius	4	
cyrene	4	
arimathaea	4	
augustus	4	
annas	4	
bodily	4	
launch	1	anticipation, positive
farewell	4	
denieth	4	
unbeliever	4	
cana	4	
impotent	4	negative
signify	2	anticipation
sop	4	
apostleship	4	
accompany	1	
derbe	4	
thyatira	4	
italy	4	
corinthians	4	
ephesians	4	
temperance	4	positive
appeal	2	anticipation
ungodliness	4	
hearer	2	
commendeth	4	
hospitality	4	positive
resisteth	4	
edification	4	anticipation, joy, positive, trust
unmarried	4	
dispensation	4	
incorruptible	4	
communion	4	joy, positive, trust
incorruption	4	
earthy	4	
silvanus	4	
unfeigne	4	
element	4	
communicate	2	positive, trust
unruly	4	anger, disgust, fear, negative
whoremonger	1	
bishop	1	
profession	4	positive
rail	1	anger, anticipation, negative
antichrist	1	anger, disgust, fear, negative
alpha	4	
omega	4	
alleluia	4	
mist	3	
eatest	3	
subtil	3	
conception	3	
sweat	3	fear
vagabond	1	
zillah	3	
organ	1	anticipation, joy
eighty	3	
hundredth	3	
elishah	3	
thoroughly	3	
nineteen	3	
moreh	3	
siddim	3	
horite	1	
aner	3	
confederate	3	positive, trust
yesternight	3	
womenservant	3	
phichol	3	
fearest	3	
buz	3	
kemuel	3	
errand	3	anticipation, positive, trust
nebajoth	3	
mibsam	3	
jetur	3	
lien	3	
scarce	3	fear, negative, sadness
deprive	3	
wrestle	1	
whensoever	3	
milch	3	
foremost	3	
meeteth	3	
handmaiden	1	
defer	3	
omar	3	
gatam	3	
mizzah	3	
manahath	3	
ithran	3	
dothan	3	
adullamite	3	
spill	3	
sheepshearer	3	
birthday	3	anticipation, joy, positive, surprise
leanfleshe	3	
stalk	1	fear, negative
discreet	3	anticipation, positive
asenath	3	
potipherah	3	
verify	3	
protest	1	
dine	1	
hamul	3	
malchiel	3	
ashbel	3	
huppim	3	
ard	3	
jezer	3	
assign	3	
foal	1	
dainty	3	
embalm	1	
puah	3	
flag	1	
zipporah	3	
backside	3	
eloquent	3	positive
pond	3	
frontlet	3	
baalzephon	3	
entangle	1	
heavily	3	negative
fighteth	3	
gloriously	3	
palestina	3	
bore	3	negative
stealeth	3	
delay	2	anger, disgust, fear, negative, sadness
snuffdishe	3	
engraver	3	
carbuncle	1	
agate	1	
amethyst	3	
underneath	3	
habergeon	2	
temper	1	
lighteth	3	
thereat	3	
calamus	3	
cassia	3	
perfume	1	
ahisamach	3	
mastery	1	anger, joy, positive, trust
tablet	3	
spin	2	
handbreadth	3	
flay	1	
wre	3	
forbidden	3	
rinse	3	
parteth	3	
clovenfoote	3	
chew	1	
pelican	3	
whereinto	3	
turtle	2	
scrape	2	
copulation	3	
catcheth	3	
kinswoman	3	
grudge	1	anger, negative
cutting	3	anger, disgust, fear, negative, sadness
uncovereth	3	
superfluous	3	negative
unwittingly	3	
complete	3	
celebrate	3	
israelitish	3	
sale	3	
assure	1	trust
hindmost	3	
nursing	3	
sheshai	3	
slander	1	anger, disgust, negative
preparest	3	
appertain	2	
bit	1	
blessest	3	
stoodest	3	
reverse	3	
midianitish	3	
simeonite	3	
nemuel	3	
jashub	3	
establisheth	3	
confirmeth	3	
booty	3	
kenezite	3	
sheepfold	1	
kirjathaim	3	
baalmeon	3	
nobah	3	
picture	3	
prick	1	anger, disgust, fear, negative, surprise
azmon	3	
shemuel	3	
bee	1	anger, fear
succeed	1	anticipation, joy, positive, surprise, trust
zered	3	
azzah	3	
caphtor	3	
unwalled	3	
ashdothpisgah	3	
manassite	3	
fallow	3	negative
claws	3	
creditor	1	
slippeth	3	
inquisition	3	
fainthearted	3	
hers	3	
moabite	3	
liketh	3	
muzzle	3	fear, negative
profess	2	
outstretche	3	
terribleness	3	
fray	3	negative
rescue	3	anticipation, joy, positive, surprise, trust
longing	3	anticipation, sadness
trustedst	3	
bondwomen	3	
stiff	3	negative
ascribe	2	
jeshurun	3	
suckle	3	
slide	3	
enlargeth	3	
commandest	3	
fords	3	
dissemble	3	
wedge	3	
coveted	3	
drawer	1	
ajalon	3	
achshaph	3	
houghe	3	
baalgad	3	
bethjeshimoth	3	
salcah	3	
sihor	3	
arba	3	
betharabah	3	
kabzeel	3	
eder	3	
kerioth	3	
engannim	3	
holon	3	
kanah	3	
ibleam	3	
endor	3	
gaba	3	
shunem	3	
bethanath	3	
baalath	3	
therefrom	3	
bezek	3	
adonibezek	3	
askelon	3	
groaning	3	
dagger	3	fear, negative
dirt	3	disgust, negative
harosheth	3	
lattice	3	
sustenance	3	
impoverished	3	
talkest	3	
broth	3	
boweth	3	
abelmeholah	3	
sincerely	3	
thebez	3	
askest	3	
eater	1	
firebrand	2	
lehi	3	
jawbone	3	
tow	3	
suit	1	
thitherward	3	
carriage	3	
friendly	3	anticipation, joy, positive, trust
chilion	3	
virtuous	3	joy, positive, trust
zuph	3	
ephrathite	1	
peninnah	3	
weepest	3	
beggar	3	negative, sadness
kick	1	anger, negative
tingle	3	
ebenezer	3	
coffer	3	
circuit	1	
bribe	2	negative
abiel	3	
invite	3	anticipation, joy, positive, surprise, trust
situate	3	
merab	3	
champion	3	anticipation, joy, positive, trust
target	3	
fare	1	
naughtiness	3	
miss	2	
expressly	3	
behaviour	3	
feign	3	
spittle	3	
forbare	3	
hachilah	3	
haunt	3	fear, negative
subtilly	3	
lurk	2	negative
shearer	1	
despair	1	anger, disgust, fear, negative, sadness
knead	2	
besor	3	
abuse	1	anger, disgust, fear, negative, sadness
bethshan	3	
maacah	3	
ibhar	3	
eliada	3	
succour	2	
toi	3	
lodebar	3	
buttock	3	
saw	1	
tekoah	3	
bunche	3	
pulse	3	
lifetime	3	
apace	3	
conduct	2	
perversely	3	
sav	3	
channel	1	
striving	3	
ikkesh	3	
tekoite	2	
maharai	3	
gareb	3	
advise	2	positive, trust
turnest	3	
affinity	3	
dromedary	1	
plank	3	
square	1	
wreath	1	
proportion	3	
promisedst	3	
perpetually	3	
eziongeber	3	
eloth	3	
shipman	3	
train	1	
almug	3	
bounty	3	anticipation, joy, positive, trust
peacock	3	positive
ashtoreth	3	
milcom	3	
tahpene	3	
ijon	3	
kinsfolks	3	
tibni	3	
segub	3	
zarephath	3	
barrel	1	
midday	3	
govern	3	positive, trust
naught	3	
lap	2	
jehonadab	3	
letteth	3	
mattan	3	
rip	1	
pekahiah	3	
tiglathpileser	3	
halah	3	
habor	3	
adrammelech	3	
rabsaris	3	
hena	3	
ivah	3	
ruinous	3	anger, disgust, fear, negative, sadness
esarhaddon	3	
seduce	1	negative
plummet	3	fear, negative
title	2	positive, trust
hamutal	3	
hemath	3	
neariah	3	
pelaiah	3	
reaiah	3	
naarah	3	
paseah	3	
jarib	3	
adiel	3	
shimri	3	
tilgathpilneser	3	
hagarite	3	
azriel	3	
hodaviah	3	
zimmah	3	
ebiasaph	3	
mahath	3	
abdi	3	
alemeth	3	
shuppim	3	
japhlet	3	
elpaal	3	
malchishua	3	
sallu	3	
galal	3	
jashobeam	3	
pelonite	3	
berachah	3	
shemariah	3	
overfly	3	
leader	3	positive, trust
unni	3	
azaziah	3	
chenaniah	3	
musical	3	anger, anticipation, joy, positive, sadness, surprise, trust
shebuel	3	
bilgah	3	
sixteenth	3	
shubael	3	
isshiah	3	
izharite	3	
michah	3	
win	2	
perez	3	
jehonathan	3	
tillage	3	
triest	3	
algum	3	
prudence	3	positive
bearer	3	negative
